,index,0_throughput,1_throughput,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,0,[[4243726]],[[31531008]],[8835634.791989066],[17767727.921607036],[17708740.156864397],[35741668.9142832],[71613197.48244052],[1159058828.1768208],[3867371201.9785333],[5570466949.976485],[0.4972855747776393],[0.06178564516443641],[0.4954648368360766],[0.6942633780449696]
1,1,[[4180990]],[[31506432]],[9232278.533224106],[17548099.430012837],[17483464.5861354],[35243287.271287754],[70558318.41602747],[1141079073.99426],[3808655067.9322186],[5564150200.347882],[0.5261127320394577],[0.06183473172375642],[0.4960792803337318],[0.6844989676400348]
2,2,[[4041399]],[[31393792]],[9615750.169410147],[17113588.440229937],[17042894.592570946],[34199450.10403112],[68125438.77452499],[1104156685.9015508],[3685973678.604237],[5515652768.143193],[0.5618780773531884],[0.061699068297449235],[0.4983382639407434],[0.6682751495694851]
3,3,[[3926679]],[[23056384]],[9567265.759805623],[16975136.02848824],[16907613.418947183],[34164023.95099467],[67944214.8699722],[1097187717.9068816],[3662384164.454956],[5546734088.544188],[0.5636046594118314],[0.06192578877896137],[0.4948952571629059],[0.6602775806431702]
4,4,[[3676963]],[[11931648]],[9729683.322179103],[16036898.223276492],[15972141.433590453],[32620067.42366251],[64876785.59478905],[1052574446.1880808],[3513288208.966288],[5534271657.847951],[0.6067060591590657],[0.06163629169389549],[0.48964158246970096],[0.634823952666693]
5,5,[[3575895]],[[9527296]],[9313488.419372307],[15792133.55538704],[15731060.64274933],[32733487.624552704],[64446273.759490706],[1046401885.260204],[3492273593.18563],[5504802075.183277],[0.5897549173268785],[0.061588453410961835],[0.4805800354420465],[0.6344049332726205]
6,6,[[3467098]],[[8108032]],[9722204.84842745],[15404207.188951807],[15341574.310063362],[30345819.60898551],[61427039.72557182],[1030889789.000009],[3441067755.7568774],[5573551297.871211],[0.6311395795429448],[0.059586427551249405],[0.5055580804125213],[0.6173923180847327]
