,index,0_throughput,1_throughput,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,0,[[5741615]],[[31508480]],[10509861.526181504],[14253512.051785178],[14177697.275902014],[37843849.25477905],[94204810.71995911],[1418185744.4573379],[4586440950.000469],[5529345150.313208],[0.7373524144784512],[0.06642628519440247],[0.37463676542130836],[0.8294727178933065]
1,1,[[5711987]],[[31428608]],[10532131.234033423],[14207367.28764161],[14128769.311974341],[36206322.759667076],[92132857.90675795],[1405437637.665035],[4544547065.456831],[5517205503.030412],[0.741314771470354],[0.06555456851136104],[0.39022933662054826],[0.8237045118150244]
2,2,[[5663995]],[[31363072]],[10647740.729300477],[14195625.872563366],[14120400.906796915],[36666428.352175474],[91979387.96948035],[1391601882.7931335],[4499908535.275446],[5531959153.654092],[0.7500719464493585],[0.06609605024740643],[0.38510434589299536],[0.8134384962519231]
3,3,[[5551169]],[[23076864]],[10671171.019733522],[14094148.79536856],[14021005.735428214],[37356672.37745718],[92169554.1112612],[1373380720.563046],[4440890674.233013],[5564745828.493672],[0.7571348347932971],[0.06711143729575174],[0.3753280162043867],[0.7980401641156579]
4,4,[[5331248]],[[11927552]],[10123052.724984156],[13336451.83933985],[13267026.137172023],[35157850.87209039],[87113321.74956276],[1298296511.5348506],[4198121367.45186],[5455450720.073871],[0.7590514213925466],[0.06709817131571669],[0.37735600464998503],[0.7695278690731193]
5,5,[[5190651]],[[9527296]],[10002906.270001397],[13230658.045131015],[13164815.78355995],[34279956.290477164],[85857050.17444876],[1306923738.4303775],[4228057877.8430133],[5497472989.095618],[0.7560399668618557],[0.06569400160835975],[0.3840382896642457],[0.7690911599255652]
6,6,[[5057903]],[[8103936]],[9925013.934936963],[13081799.111527406],[13015525.67166065],[32992434.527500946],[83808095.98167416],[1297480756.3657196],[4198357318.9161077],[5576327571.49468],[0.7586887591165691],[0.06459293948715125],[0.39450031069430536],[0.7528892922965031]
