,index,0_throughput,1_throughput,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,0,"[[7889618], [7857458], [7856718], [7848497], [7880702]]","[[32999424], [33005568], [32985088], [33050624], [33015808]]","[1549602.49020795, 1638640.9535127345, 1593559.601936862, 1565851.1655999732, 1454938.7065565602]","[25409175.179362986, 25436246.28809202, 25438161.797634955, 25346308.06510232, 25589095.73733971]","[25330895.75876007, 25353855.82475871, 25357509.478133652, 25262929.66302169, 25509852.060137536]","[59944856.655130886, 60683104.547922425, 59653121.33331366, 59850796.772884175, 60682667.248858586]","[113419709.84253271, 114073016.24879637, 112490575.79309416, 112761852.3403776, 113907747.75369102]","[1575723162.16233, 1571751500.2613273, 1573363854.3852234, 1573530766.0161257, 1588281159.4036963]","[5267766662.679056, 5255194249.660462, 5260240895.622675, 5260811001.621388, 5309188471.269984]","[5505751907.095248, 5502431967.34696, 5499111956.296836, 5479609621.980841, 5522144865.276289]","[0.060985942253903525, 0.0644214926586815, 0.06264444792095862, 0.06177827404204447, 0.05685776166109332]","[0.07197946477279, 0.0725770048444872, 0.07149686036040834, 0.07166167626062292, 0.07171762195835434]","[0.4225699613311513, 0.41780749376025017, 0.42508269326675774, 0.4220984686116533, 0.4203811931259064]","[0.9567751601539654, 0.9550675557365037, 0.9565618844328786, 0.9600704000004369, 0.9614359276690851]"
1,1,"[[7263822], [7269149], [7254618], [7247609], [7243689]]","[[33005568], [32950272], [32987136], [33087488], [32985088]]","[2396086.7903284323, 2355007.086627574, 2342634.706111535, 2305967.0630140733, 2297561.5910479613]","[26368478.857321136, 26195229.602099363, 26209328.769708384, 26066499.945286058, 25992752.429355502]","[26288365.182940453, 26115389.114899103, 26127266.634545315, 25986729.468743652, 25912665.55922763]","[56357742.55066272, 56188849.45406938, 56306078.69030234, 55582877.75302247, 58255679.57933644]","[106896313.44544682, 106139333.86941434, 106690085.12036458, 105302833.328857, 108472857.44109333]","[1515435805.8257303, 1501569740.6047466, 1503912758.634374, 1497524664.165495, 1493067197.9551287]","[5066487210.074553, 5019780368.660609, 5028138847.694104, 5006009145.530063, 4991162231.415258]","[5556813698.258194, 5505700744.710458, 5516007779.886112, 5484607531.538249, 5473357666.176033]","[0.09086935971140275, 0.08990213570942844, 0.0893817131562351, 0.08846477539578884, 0.08839239312159794]","[0.07053833163668796, 0.0706855838921391, 0.07094167165470713, 0.07031792921256337, 0.07265102172873084]","[0.46645525518181574, 0.4647788550332692, 0.46402213122053626, 0.46753119880214467, 0.44480925716329595]","[0.9117612151839216, 0.9117423197189402, 0.9115539804039071, 0.912737897241308, 0.9119013475511347]"
2,2,"[[6462756], [6475494], [6503978], [6475642], [6462693]]","[[33009664], [32940032], [32997376], [32968704], [32960512]]","[3960678.3132873466, 4092646.6630139803, 3901900.352838268, 3846802.6779122083, 3894746.332538962]","[24940517.746353965, 24737267.864723325, 24847220.54255515, 24970922.604563437, 24868883.88196653]","[24862257.99605416, 24654595.204417314, 24773173.952410743, 24897194.190975435, 24796829.394920856]","[50923588.58540282, 50287748.49386016, 50138263.64383051, 50655575.86721015, 50496069.936325334]","[97254492.37342994, 96203420.20768794, 96037041.487835, 96889931.56857586, 96393466.91395167]","[1408123588.798256, 1393452670.5265055, 1403298476.7455285, 1415852559.0476778, 1407449664.0340073]","[4707329443.497874, 4658681269.573866, 4691558494.962701, 4732240437.554281, 4704238250.922579]","[5518124777.249485, 5490243738.485099, 5484917054.2614155, 5518747608.313109, 5496577597.516925]","[0.15880497564515697, 0.1654445707341155, 0.15703568719710886, 0.1540512835200252, 0.15661122352833878]","[0.06906673046819027, 0.06903960374293747, 0.06843664628679717, 0.06843221841809954, 0.0684880385971818]","[0.48822674691038753, 0.4902704126319653, 0.4940971655578877, 0.49149957857041426, 0.4910645407888025]","[0.8530668720840792, 0.8485381508507157, 0.8553563250911282, 0.8574844826072349, 0.8558486016912988]"
3,3,"[[5767214], [5831038], [5784086], [5817814], [5813666]]","[[32940032], [32993280], [32993280], [32903168], [32935936]]","[5571955.180034366, 5401737.436899313, 5405931.501264995, 5603207.953974062, 5568498.196064088]","[23016040.58288087, 22911613.133873504, 23167494.958533138, 23155532.711194906, 23129993.74966375]","[22939423.001973417, 22837382.416057557, 23093813.935902063, 23080523.16904735, 23053943.473494504]","[45547723.00545977, 45477448.695596635, 46266143.4499031, 46108855.1470546, 46136670.29925892]","[88112467.36246884, 87892257.86717208, 89079824.95941643, 88841777.4743713, 88907949.70017718]","[1314401475.5112116, 1315139473.5738764, 1327162074.6761577, 1322438660.147103, 1321910730.643379]","[4393798617.330303, 4395265033.520498, 4435559287.494671, 4420167675.510759, 4418515876.066099]","[5477402487.458641, 5453127549.480127, 5492369727.1145, 5506836606.577359, 5498518470.470595]","[0.24209008321695166, 0.2357641692593506, 0.23334121841575547, 0.24198138837311667, 0.2407479334552366]","[0.06703619023875423, 0.06683113056315303, 0.06712053234429027, 0.06718026336623346, 0.06725715106110482]","[0.5036349017759612, 0.502169384411153, 0.4991514791136202, 0.5005659562666829, 0.4996880642655483]","[0.802168295536175, 0.8060081106922796, 0.8075857066936678, 0.802669116826767, 0.8035829832700256]"
4,4,"[[5404366], [5444594], [5362478], [5379174], [5384082]]","[[32968704], [32940032], [32972800], [32964608], [32954368]]","[6526212.204191506, 6538445.679604796, 6138415.95561798, 6605826.325804324, 6770490.0556055065]","[21702382.98290684, 21959523.157502636, 21575150.521924857, 21940723.769359604, 21712033.165097237]","[21630844.66526235, 21888189.940193858, 21506379.08151844, 21867077.368216794, 21635801.959124673]","[43788189.24791391, 43703196.19967127, 43335995.91490399, 44181777.191222996, 42822075.13198732]","[85150825.51585089, 85003185.18604013, 84122884.40766935, 85796997.66733539, 83371420.22385803]","[1273002220.6209824, 1287150511.013725, 1272320306.7451186, 1284056110.5299785, 1269647120.103189]","[4254311498.9210095, 4301306358.491611, 4251856958.7765617, 4292066976.5581226, 4243338080.3839]","[5480987883.229954, 5532674292.071923, 5444617604.076747, 5537288975.097317, 5489307688.926011]","[0.3007140833028179, 0.2977498934156449, 0.2845132389403294, 0.3010760444935464, 0.31183123220764414]","[0.06688976981855814, 0.06603981776699441, 0.06611769376130969, 0.06681717174487314, 0.06566503314486478]","[0.49398810585191877, 0.5008372806462722, 0.4962705627845518, 0.494934309083448, 0.5052487973186316]","[0.7761942900727483, 0.7774371183670059, 0.7809284816610287, 0.7751206404182094, 0.7730188068969611]"
5,5,"[[4804565], [4981878], [4897778], [4989678], [4920058]]","[[32948224], [33013760], [32950272], [33144832], [32944128]]","[7923673.566829565, 6924678.2801566105, 7472105.820885288, 7100699.99949925, 7311431.7127784705]","[19739431.624649893, 20226049.512646686, 20060050.464350946, 20436000.957455643, 20170808.329035778]","[19663074.614001296, 20158538.852360718, 19986872.473930195, 20365920.27724145, 20099842.646122724]","[39768211.193571985, 41784545.242820196, 40567808.52537275, 41561719.95457942, 41297578.89910351]","[78010247.8784009, 80993514.35454157, 79293578.6931666, 81498775.94725472, 81105617.96897265]","[1200074532.0549939, 1242440880.8981054, 1223097684.6425045, 1244884331.7310615, 1231426349.565341]","[4010693674.79213, 4151523933.672365, 4087583811.764798, 4159073313.919077, 4114840396.6390576]","[5510253660.457344, 5519147883.017833, 5523129194.686285, 5536352498.059015, 5525527690.565839]","[0.4014134610104359, 0.34236434929257126, 0.37248689050728423, 0.3474603477599031, 0.36247589057964036]","[0.06500450246604021, 0.06518902878984065, 0.06483012737968111, 0.06546694650251354, 0.06586314966997471]","[0.49444201848283226, 0.48244006809729595, 0.4926781406353167, 0.49001630104572846, 0.48670753060923516]","[0.7278600808477568, 0.7522037861037236, 0.740084772179039, 0.7512298603416604, 0.7446963669487429]"
6,6,"[[4286422], [4297194], [4303982], [4322542], [4356070]]","[[32968704], [32958464], [32968704], [32946176], [32970752]]","[8240763.189532608, 8151439.20977691, 8390023.85605169, 8339075.290634624, 8108211.588664884]","[18131900.627606306, 18097269.412603315, 17762140.405769326, 18051401.50743928, 17936603.240048517]","[18061178.64071053, 18029434.270187214, 17690917.103037883, 17979525.15211945, 17869140.380567033]","[36717070.88478554, 37254544.7065941, 35802820.399646215, 36572258.75500059, 36966683.51623258]","[72754404.94122939, 73431731.94703078, 71597655.57092895, 73133140.46581882, 73525436.62139176]","[1174034805.8323288, 1173969041.0083718, 1148891795.981743, 1167447074.0684638, 1162589880.0665607]","[3923392139.059671, 3921362301.027033, 3838679931.0659704, 3900570681.8749895, 3884347182.0799346]","[5553393204.902795, 5537685926.370694, 5488363032.024595, 5543483162.878646, 5499142749.208795]","[0.4544897613759158, 0.45042370889942535, 0.47235432579547254, 0.4619627615727207, 0.45204833268324845]","[0.061969546882087834, 0.06254997310998692, 0.062318884877881654, 0.06264364534398585, 0.06324279772432069]","[0.49190140186793996, 0.4839526133571559, 0.49412076773741254, 0.49161648102090705, 0.4833850018685189]","[0.7064855655450288, 0.7081229150886547, 0.6994216506210095, 0.703631736088738, 0.7063550373626519]"
