,index,0_throughput,1_throughput,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,0,[[6756819]],[[15570944]],[66360.19895805833],[2477483.855416882],[2426122.8658395107],[99051512.7368378],[224230987.52705523],[3062136338.741402],[13059364000.777231],[8049602301.802369],[0.02678532044233726],[0.0732269770911698],[0.02449354683037791],[1.622361392668199]
1,1,"[[6133049, 6104540]]","[[7870464, 7868416]]",[107487.38801393173],[2458898.4808173566],[2403510.9277593726],[191805708.44676414],[381927055.5291527],[5034126543.565075],[22558072927.69653],[12075191364.538969],[0.043713633910661534],[0.07586759137339424],[0.012530966607943629],[1.8681337832825142]
2,2,"[[4997167, 4924423, 4888217]]","[[5246976, 5244928, 5246976]]",[171901.8096657259],[2524923.8370890506],[2464037.056716935],[278544852.5131384],[532641320.75430787],[7011697925.598043],[32082243470.66532],[16086993592.600233],[0.06808197821281971],[0.0759646702419625],[0.008846105158596356],[1.9942970254816694]
3,3,"[[3916864, 3916480, 3916480, 3916032]]","[[3936256, 3934208, 3934208, 3934208]]",[158346.73224441716],[2446175.57226452],[2387177.531645128],[368295093.07049817],[686439630.6558942],[8965525406.680784],[41497172566.697],[20037485861.290054],[0.06473236591837495],[0.0765643506117761],[0.006481697900841106],[2.070977010487349]
4,4,"[[3134723, 3134336, 3134592, 3134464, 3139904]]","[[3149824, 3147776, 3149824, 3149824, 3149824]]",[283629.98877705977],[2483061.864121125],[2417639.1492257593],[457867969.5815097],[840883381.7264897],[10976493139.029556],[51188052767.11687],[24171633462.43978],[0.11422590507121741],[0.07660765338034303],[0.005280210256759118],[2.117691088054012]
5,5,"[[2619636, 2619849, 2620106, 2619914, 2619895, 2619710]]","[[2625536, 2623488, 2625536, 2625536, 2625536, 2625536]]",[314809.7376952884],[2515567.622505485],[2447280.747397919],[547896875.8056474],[995611617.6143005],[12960593237.373062],[60738956448.399956],[28240729763.80023],[0.12514461343787706],[0.07681836775367372],[0.004466681332685734],[2.1507573266133115]
6,6,"[[2235671, 2235190, 2234912, 2242641, 2242687, 2242739, 2242677]]","[[2250752, 2250752, 2250752, 2248704, 2248704, 2248704, 2248704]]",[362617.4753686667],[2512251.3074104656],[2441990.5127868224],[632320406.9574306],[1139769127.7925045],[14815463358.970217],[69675093251.48367],[32273499012.70127],[0.1443396503761557],[0.07693104833622476],[0.0038619511341363736],[2.158894925649771]
7,7,"[[1953560, 1953674, 1953535, 1953600, 1953687, 1958477, 1958612, 1958442]]","[[1970691, 1970727, 1970673, 1972769, 1970704, 1970691, 1970667, 1970619]]",[9573264.229478244],[16786422.629176196],[16659532.57432566],[692435895.7794992],[1241515552.749435],[15905445499.768972],[74476774273.42725],[35950108509.610886],[0.5702980581960992],[0.07805600621293306],[0.024059313903089102],[2.0716703609814324]
