,hotspot,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,1694831774,[[9076]],[[21088256]],[100703.03901646695],[1985015.9667602784],[412933.28988625796],[1716094.3016575307],[1679325.33376961],[9421426.102273855],[20774832.13442455],[779465221.6862346],[2693156210.923044],[3606303565.755479],[20860814.430306878],[8528854.2241362],[1535521.0153213674],[199746.13235318405],[0.24062389198974465],[0.02665267359778014],[0.17824534370272307],[0.7467913229758458]
1,1694831788,[[8949]],[[21434368]],[92862.6811341413],[2036895.1895981468],[466091.25468988944],[1779842.86388825],[1672572.3227033059],[9436842.547235232],[20982048.916736223],[779391379.6737002],[2689257397.193216],[3615425241.8116364],[20994515.30978852],[8380643.595555479],[1534837.9095763015],[199112.10645425165],[0.2618721372243306],[0.0269210687517747],[0.1772385535025515],[0.7438287939389582]
2,1694831802,[[8821]],[[21575680]],[94271.20748887843],[2029950.753429239],[388404.1791344136],[1984472.3211612576],[1922313.425368352],[8432758.001310183],[19661999.35416083],[784160122.1649089],[2702636039.236699],[3629573394.083101],[20016277.872990303],[7464893.036540014],[1372289.6321545653],[197051.25720350695],[0.19572164095850444],[0.025073959767142957],[0.22795785495915874],[0.7446153434016551]
3,1694831816,[[8824]],[[21688320]],[91535.4425123841],[2011667.6053078338],[405470.5877822775],[1600154.4501515827],[1514681.030154556],[8046513.283550925],[19639689.36326786],[767323389.6034871],[2646760221.4985733],[3586061238.861266],[19583319.83708181],[7397064.746967334],[1492911.2257955864],[206433.5167283345],[0.25339465683694923],[0.025595061520823224],[0.18824066732741757],[0.7380688853877568]
