,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,[[4794939]],[[28475392]],[523650.17360834504],[8045306.555130026],[7135124.495057684],[22153037.804166943],[22118496.89857172],[48655168.94385745],[95431953.17766263],[1269130940.7550666],[4345966008.8865795],[6431024587.318299],[91960731.17798835],[43923327.45675377],[20459991.82876062],[5602723.326909889],[0.3220833439698993],[0.07519472586562707],[0.4545970629368065],[0.6757812771322061]
