,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,"[[3091763, 3165353, 3117145]]","[[4413440, 4413440, 4405248]]",[3374429.506482122],[14124206.950629903],[32974274.298773993],[44072133.03365073],[43890459.46731605],[89043844.05280092],[157063142.0355046],[1976073446.1721468],[6711998748.766221],[13066322941.730787],[156327746.95649898],[83067305.72941878],[41981991.97054213],[30865625.4167353],[0.7481887539592624],[0.07948244147491164],[0.4929084085957703],[0.5136868864100751]
1,"[[1844512, 1899720, 1874528]]","[[4411392, 4411392, 4403200]]",[3526571.0470297514],[9414250.258085383],[36786826.137577966],[43790391.00962101],[43865117.15887318],[75899170.558651],[124424132.2358607],[1912923994.699756],[6488773411.356015],[13067346931.074383],[124125660.41673961],[70107085.95694414],[41481433.32807788],[34215413.817131065],[0.8400661718114296],[0.06504394977563642],[0.5779393481642393],[0.49656395024804895]
2,"[[1323358, 1361491, 1348923]]","[[4421632, 4421632, 4403200]]",[3413242.8363466193],[7403612.052631373],[38586530.63493766],[43786527.63468991],[43691482.05860399],[68503427.69876984],[113702697.65888278],[1910805585.2285748],[6478449676.0498705],[13168195065.94847],[113042399.06295863],[63542128.512364276],[41862443.41277801],[36514447.74004848],[0.881242078770536],[0.05950511058679024],[0.6377999397450382],[0.4919770434448106]
3,"[[1030685, 1060176, 1040088]]","[[4417536, 4413440, 4409344]]",[3084889.1610680036],[6155395.1496395],[39229277.59784952],[43386697.25314151],[43361501.19566415],[64032861.73942921],[103737315.5416605],[1878027946.261297],[6368522092.799882],[13075632256.827137],[103429891.59046237],[59111919.12835347],[41103643.70663969],[36741550.62584578],[0.9041775493756681],[0.055237365209701274],[0.6771757503532541],[0.4870527074876021]
4,"[[834916, 864548, 852256]]","[[4413440, 4415488, 4413440]]",[2781367.26883278],[5349631.515263906],[39892154.27903997],[43358917.92346261],[43217009.37786721],[64216912.28178343],[102798694.20323111],[1865404264.2948918],[6328436094.622773],[13100205233.383694],[102694311.24884118],[58810672.77147612],[40692994.941384576],[37040425.90440678],[0.9200449685911861],[0.05510799785916015],[0.6729848546474989],[0.4830791565383882]
5,"[[715889, 725848, 724547]]","[[4415488, 4413440, 4415488]]",[2540938.3176600253],[4868329.789568115],[40257597.21729685],[43214540.796925366],[43244899.081200115],[60916058.23731357],[97082815.9200732],[1864689209.8639407],[6321443310.202306],[13100141824.34535],[96677916.50975509],[56023300.15364197],[40962190.356519714],[37678194.35413997],[0.9315752632077281],[0.05206380527463714],[0.7099096746005613],[0.48254770024355864]
