,hotspot,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,l2_rqsts.all_demand_miss,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,1694303660,[[559315]],[[29298688]],[12294718.191293653],[15222338.607326278],[757306.6813135063],[2255949.665168806],[2145896.509953893],[14137539.754292248],[47038784.70754177],[1500616198.371381],[5615950192.70521],[6521299381.753756],[46484446.98565202],[20091316.99125103],[0.3356930755176398],[0.03134631277377451],[0.1517871247224882],[0.8611704299941106]
1,1694303674,[[582737]],[[29417472]],[8975686.632334633],[11820991.304953763],[756644.1419780895],[2465329.5011509922],[2323216.7328674817],[14204322.233637901],[41035342.18056904],[1576770778.2483547],[5940409046.869363],[6539600392.362354],[41117507.85884775],[17391271.496248275],[0.3069140014042074],[0.02602492559264415],[0.16355702825198984],[0.9083749297292245]
2,1694303688,[[422712]],[[29452288]],[7313873.404073744],[9910183.119139975],[613094.2738162953],[1997035.3026581872],[2134806.035639074],[14519120.363581713],[39892455.72656038],[1521170757.5354517],[5661733097.6312475],[6529395011.9380665],[39994778.15596803],[15435891.52992339],[0.3070022212427722],[0.026224837368812398],[0.14703411654288678],[0.8671145010034739]
3,1694303703,[[736548]],[[29417472]],[9272857.38907951],[12332505.530433599],[948943.701189754],[2486672.5928494395],[2357516.4486906664],[16021999.031784616],[43782698.630183116],[1551955044.5752358],[5855175086.428953],[6548677121.695853],[43582312.29132063],[18336197.859705217],[0.3816118390167216],[0.028211318867271875],[0.147142466056439],[0.8941004385497464]
4,1694303717,[[663160]],[[29427712]],[6647543.605272175],[9529002.474940736],[871720.387302911],[2571906.458982497],[2348445.442742994],[14888203.002695741],[38703462.07941419],[1574858025.643122],[5850502375.277859],[6566564963.700367],[38849529.13184373],[15498477.208412921],[0.33893938259627954],[0.024575842043671792],[0.1577386768784501],[0.8909532468831322]
