,hotspot,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,1695224534,[[833268]],[[28475392]],[2294972.6172976354],[5648824.456685519],[1404493.940163148],[3083997.8161702496],[2837992.257836091],[15270450.657730216],[55819068.65174085],[1914986649.0733643],[7082788569.020969],[6498677794.070622],[54669181.437367216],[13744930.421446817],[2369750.806071082],[1023299.0361089864],[0.45541340295346505],[0.02914854193826935],[0.18584862499781177],[1.0898814795039213]
1,1695224549,[[988728]],[[28463104]],[236107.6960607077],[3352742.3427576553],[651007.875059491],[3129415.2219918836],[3045984.112927876],[17072679.953401137],[43264712.07754689],[2281751129.6302586],[8522256948.039684],[6607021875.422222],[43054403.77850734],[15622437.042837903],[2687213.3975537666],[468270.8685708296],[0.20802860243170998],[0.018961187973448104],[0.17841276947975995],[1.2898787242921106]
2,1695224564,[[624132]],[[28452864]],[1286811.6161359628],[4286884.13384609],[666067.7809319288],[2262992.8348764693],[2345946.15427491],[14887577.660050556],[40063165.06748452],[1967797143.3328786],[7231710599.777423],[6545226257.205324],[40002368.22719776],[13719115.890320485],[2241609.0533150835],[579991.2678866275],[0.29433048601247014],[0.02035939792026993],[0.15757742514217343],[1.1048832103880872]
3,1695224579,[[1332643]],[[28454912]],[241705.65423728814],[3791094.069849063],[744468.8802217068],[3620523.7116764793],[3490330.420235266],[17606127.207496163],[47343637.30455902],[2361896026.9743156],[8807331807.817595],[6598460408.788215],[46802031.057017185],[15964919.374771573],[3106968.2908146298],[535210.6510767767],[0.2056246387285726],[0.020044759279775805],[0.19824521197081818],[1.334755573601302]
4,1695224594,[[1009416]],[[28459008]],[237875.6047604145],[3367079.372590945],[761958.8681705652],[3039181.0331474068],[3144784.453059878],[16820774.566976916],[42124987.77973383],[2121284988.707797],[7770836577.107603],[6612417573.917833],[42348581.83805251],[15400942.593024477],[2542574.255754582],[426539.5927733793],[0.2507119055627538],[0.01985824064374995],[0.18695836155094903],[1.1751884224249636]
