,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,[[7927872]],[[30494720]],[260244.22716428872],[12226695.758093603],[666323.093857958],[34191156.546439536],[34173160.266601965],[74625610.05873947],[143694458.4646784],[1701410856.439933],[5783521266.01116],[6548227929.463537],[137413350.91148254],[66544972.75312199],[31310519.64232708],[490662.0301573396],[0.01948817066053137],[0.08445606063978435],[0.45792805230943523],[0.8832192966265568]
1,[[7690700]],[[30531584]],[296216.65549673204],[11855078.317391362],[1065106.6198897406],[34407437.030058816],[34352155.69974534],[73681676.03455317],[140985857.32429594],[1662047987.650115],[5666353369.917752],[6504289598.136738],[135253949.001075],[65555069.542111345],[31028043.625605386],[760147.1020982581],[0.03095570934153708],[0.08482658645953338],[0.4662238639039078],[0.8711717527984876]
2,[[6874097]],[[30509056]],[499275.41159297276],[10890086.358781895],[2950283.071641047],[31184669.477766212],[31352658.182373215],[66541694.63994869],[128635940.52333382],[1558736769.3327675],[5310476181.16423],[6565878994.707344],[123609577.19167401],[59179872.477162905],[28630870.980433505],[2154111.9524968644],[0.09460684115137137],[0.08252576256246119],[0.47117312464041855],[0.8087989719952081]
3,[[5844241]],[[30466048]],[503769.4968454564],[9539693.277294315],[4943799.470779249],[27219852.357797105],[27084060.03462381],[59431778.26398459],[114022707.90370077],[1429508252.3288574],[4870716239.376527],[6549912258.568665],[109646789.14109671],[53098318.444307625],[24730921.343866117],[3876740.2887112284],[0.18162477172155206],[0.07976358843535372],[0.45571680380017565],[0.743630761313574]
4,[[5253108]],[[30543872]],[491836.42833591765],[8831720.846548995],[6221535.9470629245],[24724332.46343769],[24535028.189701494],[53343328.299591206],[103633910.92640334],[1357277952.7547328],[4622969041.563154],[6563751740.718784],[99822884.40777157],[47771587.561954066],[22391343.695403498],[4885089.2772282325],[0.2516361546368673],[0.07635422848803212],[0.4599455821711357],[0.7043180827337174]
5,[[4949372]],[[30525440]],[481919.3445215519],[8329239.309337984],[6795627.62742654],[23272582.118890017],[23141364.919519834],[50242243.23010906],[98082515.12895189],[1309842429.6621964],[4467951455.385231],[6516032419.679718],[94457217.79094477],[44829944.6112166],[21114391.814767882],[5336182.904469542],[0.29200144585205384],[0.07488115586105042],[0.4605957742279256],[0.6856858848478296]
6,[[4813457]],[[30511104]],[458167.1247661882],[8165632.890243443],[6991046.824141544],[22601086.128722597],[22535634.608881857],[48525103.13290144],[94858752.2999452],[1299321437.0632205],[4431232000.97505],[6534421850.795483],[91531205.97177951],[43320221.04098351],[20688366.391663767],[5635776.585951322],[0.3093234893369558],[0.07300637824797906],[0.4644118848580466],[0.6781368118184172]
