,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,[[5717436]],[[23078912]],[421827.78168458265],[9530703.900383174],[1651697.2013118565],[9840980.30908065],[9561470.606159525],[40728415.31305076],[101756513.81592852],[1834921690.7190547],[6453405172.24674],[6582116642.720091],[101674515.4739283],[37939879.30803008],[9370063.520823112],[1484227.532550263],[0.1678386857239997],[0.05545550762771406],[0.23476166535494217],[0.98044527657897]
1,[[1152931]],[[23089152]],[203559.23197113327],[3430639.0838463865],[607487.7598092299],[3189236.6530567193],[3172938.244769711],[15484257.667998226],[36039523.93348926],[2392835519.5226636],[12759089466.522263],[6569919359.392215],[36285126.56322498],[13792380.21516836],[2824682.9323949614],[518708.8546367012],[0.19048061523655954],[0.015061429688522273],[0.2049138107103007],[1.9420465866574366]
