,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,"[[2834088, 2944508, 2888521, 2947815, 2924888, 2873577]]","[[4335616, 4335616, 4337664, 4335616, 4335616, 4337664]]",[7822432.653297676],[24255543.61783655],[64845119.91521892],[79622848.27402604],[79556659.79801287],[154929556.80801794],[266360249.92625344],[3044577714.459537],[10317268320.113932],[22288108515.113075],[265865106.48904213],[144997697.75087085],[76401240.35244098],[61766294.03662982],[0.8144034196321536],[0.08748676332393664],[0.513502145343358],[0.4629046162942907]
1,"[[1755700, 1799816, 1785567, 1798236, 1801175, 1771376]]","[[4347904, 4349952, 4352000, 4354048, 4341760, 4343808]]",[7444520.318520584],[16275234.58407605],[73406878.33993845],[82013071.44872862],[82132941.20830658],[135305248.5735231],[215892088.52765065],[3051503211.354862],[10334317761.453579],[22908023961.297703],[215479113.36618277],[126038997.78298691],[78471801.34716819],[69879457.5330557],[0.8950631532661177],[0.07074942203052605],[0.607019624694578],[0.4511221822935511]
2,"[[1273100, 1306312, 1291971, 1294940, 1290512, 1277896]]","[[4337664, 4339712, 4337664, 4339712, 4337664, 4339712]]",[6511868.474540202],[12320921.733554281],[76958774.07845704],[82595156.88645601],[82504427.04026605],[122404107.1429733],[193130527.3977365],[3019287634.891866],[10220759619.64254],[22854764993.456806],[193137214.24899337],[114227429.09878483],[78750082.416082],[72990200.07132028],[0.9317589187977773],[0.06396559412420914],[0.674033159229676],[0.4472047567572315]
3,"[[992188, 1021304, 1012627, 1016972, 1015180, 1001884]]","[[4341760, 4349952, 4349952, 4349952, 4349952, 4349952]]",[5834263.775021342],[10119794.230456335],[78801209.49252199],[83040448.0361321],[83051670.63349558],[116946757.40513511],[183228192.3642089],[3031707883.7496476],[10256945386.948307],[22985708961.64124],[182968016.23184758],[108934516.45512722],[79227893.42814253],[74708003.13047506],[0.9489497149417407],[0.060437284656063364],[0.7101665106094579],[0.4462314129211847]
4,"[[815007, 837004, 826536, 833421, 836028, 824356]]","[[4349952, 4352000, 4354048, 4349952, 4352000, 4354048]]",[5261296.482015945],[8721077.83197756],[79530785.27059726],[83050347.17565276],[83057030.15570438],[113462751.6206105],[177641291.92793167],[3020476008.656488],[10218434479.238142],[22976861274.073788],[177404151.70379066],[105373915.71875943],[79231519.69911793],[75586474.98069634],[0.9576213462706957],[0.05881234991399477],[0.7320202354463001],[0.4447271695359119]
5,"[[692615, 706908, 705731, 706767, 709220, 700880]]","[[4341760, 4343808, 4354048, 4352000, 4354048, 4352000]]",[4786794.520816677],[7725091.716555032],[79871148.5515967],[82915551.70673779],[83018358.44652537],[110711209.01770118],[170093519.99842894],[2998846987.358158],[10149937781.903809],[22869728272.220196],[169826555.6222289],[102545489.1298049],[78879188.97627722],[75778175.10273106],[0.9632830863152335],[0.056719639486599235],[0.7498640759424088],[0.443815407909018]
