,index,0_throughput,1_throughput,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,0,[[5403371]],[[15568896]],[105283.37763160978],[2430577.3892327556],[2376220.1649829177],[100054469.53999744],[224832394.95329764],[3037710596.3012195],[12951716995.248978],[8000278997.463528],[0.04331620054477833],[0.07401376392703712],[0.02374926553413996],[1.61890816549714]
1,1,"[[4866206, 4631972]]","[[7872512, 7872512]]",[140436.24590567942],[2525971.995341079],[2466454.087739532],[188057202.5868392],[377398070.6788113],[5029424888.959308],[22539802879.938126],[12048514701.979387],[0.05559691325347274],[0.07503801707174969],[0.01311544601223448],[1.870753652002863]
2,2,"[[3957733, 4026940, 3857432]]","[[5246976, 5249024, 5246976]]",[376159.3788482849],[2192711.5069530434],[2132386.3854310582],[278360895.088058],[532729297.7272346],[6964355326.303788],[31912196807.020775],[16028773789.67895],[0.17154987222691684],[0.07649369866513854],[0.0076605098742640884],[1.9909318844819734]
3,3,"[[3286723, 3255995, 3345220, 3272260]]","[[3936256, 3934208, 3936256, 3936256]]",[189763.98375705647],[2464423.3321187166],[2404528.296576773],[365587478.43858117],[682445804.3006729],[8939740941.464333],[41378082975.31765],[20009660893.461758],[0.07700137443265982],[0.07633843181465703],[0.0065771626174027575],[2.0679052581464843]
4,4,"[[2858446, 2807679, 2838996, 2823145, 2829001]]","[[3149824, 3149824, 3149824, 3149824, 3149824]]",[281018.8430914699],[2484984.588689423],[2420198.0314916084],[457617968.7873958],[841050720.4498185],[10967777007.094463],[51141992543.3982],[24167100180.713806],[0.11308675489198054],[0.07668379106411337],[0.005288686626324338],[2.116182419941773]
5,5,"[[2432992, 2387848, 2409735, 2402988, 2418508, 2363320]]","[[2623488, 2625536, 2623488, 2623488, 2623488, 2625536]]",[331992.0858981869],[2474097.8104077117],[2405647.9118094146],[542137473.469665],[985320087.0744855],[12822992951.045742],[60099012120.54491],[27929787818.034313],[0.13418713055789708],[0.07684010206011464],[0.004437339290371008],[2.1517890687926697]
6,6,"[[2179425, 2164746, 2174248, 2167578, 2198995, 2113376, 2202344]]","[[2250752, 2248704, 2250752, 2250752, 2250752, 2248704, 2248704]]",[455995.0908541198],[2451128.7136274907],[2380586.1986440816],[613978874.8702478],[1108419634.4042475],[14401047153.346462],[67699759274.51421],[32170413807.611523],[0.18603473914647287],[0.07696798868870289],[0.0038773096210308064],[2.1044105829467585]
7,7,"[[1683820, 1666417, 1678161, 1671176, 1676135, 1659343, 1681888, 1666853]]","[[1966579, 1968647, 1968609, 1968668, 1968644, 1968580, 1968687, 1968608]]",[9449486.220341736],[16702222.714533428],[16581428.230549248],[690004511.220149],[1237186858.603966],[15853129242.574167],[74227879106.93396],[35796796771.202934],[0.56576219715471],[0.07804054579214902],[0.024030898292574886],[2.073589980169602]
