,hotspot,0_throughput,1_throughput,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,1694212473.776041,[[227564]],[[26646528]],[1699255.1065510758],[3291009.285036877],[3128306.835922456],[15107798.59628719],[34145365.866573304],[3330454557.593844],[7344869228.506215],[6607780885.254256],[34136643.56234825],[0.5163325166771856],[0.010252464123468578],[0.2070656963014619],[1.1115485449732185]
