,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,"[[2894060, 2992248, 2938740, 3002500, 2981016, 2921952]]","[[4321280, 4323328, 4323328, 4321280, 4323328, 4321280]]",[8117702.802360049],[24992402.434444316],[66596380.05322391],[82175805.11333841],[82089368.50700103],[160000330.77728072],[273932310.6782674],[3134302026.650257],[10627115360.294327],[22869966925.17421],[273695426.20728123],[149918046.98928532],[78799445.42978856],[63532545.74965447],[0.810413478290513],[0.0873981857361171],[0.5130574924952426],[0.46467558939040204]
1,"[[1758439, 1803844, 1792799, 1791387, 1797620, 1765152]]","[[4335616, 4335616, 4333568, 4335616, 4335616, 4335616]]",[7515996.912438634],[16342982.662747728],[73283026.9500122],[82146378.90642852],[82174890.00406756],[135092990.57790953],[216157761.1410716],[3053324784.023512],[10338501392.420963],[22937874247.914333],[215576900.93406087],[125935622.77101618],[78501641.86366424],[69944731.04788934],[0.8921029499485011],[0.07079422479787105],[0.608283891359089],[0.450717502445154]
2,"[[1271631, 1305964, 1293963, 1294271, 1291772, 1276488]]","[[4337664, 4337664, 4337664, 4339712, 4339712, 4339712]]",[6553231.078979878],[12242734.156182185],[76056900.08422707],[82072674.15449841],[81794320.5435764],[122033564.1697191],[192010627.95825836],[3000838037.29667],[10159089428.642372],[22726363003.0896],[191611298.0595178],[113964019.38621052],[78393990.21820574],[72721063.1890471],[0.926701863534422],[0.06398566852719341],[0.6702608507756139],[0.44701782802911605]
3,"[[992055, 1021495, 1012460, 1016500, 1014599, 1000055]]","[[4345856, 4345856, 4341760, 4341760, 4341760, 4341760]]",[5837986.067656416],[10122180.054666266],[77990462.14784645],[82792609.48279849],[82571827.37187847],[116372057.88602659],[182177024.9614306],[3008537834.854552],[10185684799.976452],[22842612240.58052],[182100137.769396],[108205440.45173886],[78740211.1144438],[74318729.51945902],[0.9419978743881752],[0.06055334350489828],[0.7095502895785202],[0.4459071796474007]
4,"[[814539, 836840, 827292, 832152, 836100, 823504]]","[[4352000, 4341760, 4341760, 4341760, 4341760, 4341760]]",[5242085.61146196],[8658603.843485454],[79116545.41610743],[82320427.51968262],[82469773.06101683],[111307791.30316673],[174824382.20442665],[2993105005.5652857],[10125564441.14687],[22795399340.01647],[174730057.86896047],[103395013.10616358],[78477330.08547258],[74785532.65633899],[0.9610803514983065],[0.05840903739740626],[0.7409164452504102],[0.44419333437040603]
5,"[[692720, 706156, 705104, 705875, 709147, 700576]]","[[4341760, 4343808, 4341760, 4341760, 4341760, 4341760]]",[4825072.179723494],[7707227.852502109],[79557767.60763757],[82872532.54518199],[82756089.84519051],[110812178.93892032],[169820571.5134927],[2994619856.969027],[10128334856.58549],[22844118712.334747],[169567061.56524244],[102673077.09966551],[78776733.9393202],[75732188.14287366],[0.9600016454699606],[0.05670855722080692],[0.7468140292666356],[0.4433672834626212]
