,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,[[1516389]],[[13029376]],[339021.5970804416],[3876131.1819675956],[1167971.0471288825],[4313847.806658813],[4097422.018127015],[18018700.939356424],[42842829.41154688],[2258778145.4317813],[11631248307.369783],[6522531299.344387],[42742720.85666763],[16745436.575190295],[4061290.7847719947],[1105688.062983272],[0.27074924741805073],[0.01896725869169288],[0.2273983031250289],[1.7832414707674764]
1,[[901057]],[[13033472]],[250922.2129501178],[3068902.5262627266],[890200.0961215544],[3669287.1695814435],[3436249.0220126905],[14723518.432358345],[33535036.267865334],[2409971069.999604],[12905046350.174274],[6573943007.628721],[33610558.73974025],[13676789.983481828],[3234649.052813305],[810324.722457017],[0.2426084563512372],[0.013915119847422417],[0.23338504568722762],[1.9630602722291073]
