,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,"[[2863424, 2921452, 2908063, 3001416]]","[[3594240, 3596288, 3594240, 3596288]]",[5282974.32808423],[17153731.773268417],[44530047.95807893],[55051212.89179244],[54866018.04512409],[109445226.47121452],[190479662.99660435],[2283885636.2130985],[7756602668.131103],[16356846834.678808],[190192439.7354263],[102572257.9765301],[52887112.76157282],[42575375.5415973],[0.808884048487838],[0.08340157667107968],[0.5013102883893666],[0.4742113652177764]
1,"[[1765128, 1823080, 1794680, 1826896]]","[[3608576, 3610624, 3610624, 3612672]]",[5297746.768691281],[11572973.958675304],[49367524.1187443],[56378003.21424607],[56121853.99361167],[94726285.37249903],[153407565.28772643],[2278800318.2062144],[7728264092.7785845],[16433566719.657906],[152944002.23706505],[87896378.28801715],[53335895.26775939],[46664071.14299911],[0.87565222789355],[0.0673194417527917],[0.5924633671944344],[0.47027308341615215]
2,"[[1282176, 1317784, 1301959, 1293120]]","[[3620864, 3620864, 3620864, 3614720]]",[4838751.399393745],[8932143.546407226],[52066178.00970348],[56490367.78597523],[56240980.24106899],[86504867.26787029],[139145518.13280326],[2275090609.4491587],[7709151964.4414],[16503094218.17271],[138702857.76795015],[80403897.0589553],[53805210.18107302],[49081834.54138535],[0.9216824044581607],[0.06116042919560595],[0.6501481594892645],[0.46713373034932526]
3,"[[1002927, 1032831, 1024252, 1023627]]","[[3608576, 3610624, 3606528, 3610624]]",[4242332.054879184],[7385876.995402296],[52330284.54293648],[56141779.25488649],[55965051.08000978],[82248039.25348043],[129351444.2328575],[2235185656.254588],[7575488776.485817],[16274219292.870314],[129170006.35191235],[76063586.63089423],[53174152.90743625],[49290750.71174026],[0.932109477780431],[0.05787055937429671],[0.6804423739212914],[0.46549014979812986]
4,"[[823371, 845976, 837264, 843703]]","[[3610624, 3610624, 3606528, 3610624]]",[3767770.9524651733],[6436926.967336579],[53243415.02507017],[56468082.09200407],[56250820.83281864],[79609946.12397157],[125698447.66636193],[2239247073.5593367],[7590243224.222877],[16330697360.832916],[125813818.78997213],[73629840.63841979],[53287725.338909596],[50073897.00227902],[0.942893986346483],[0.05613424670756016],[0.7065803152940561],[0.46478377845805297]
5,"[[701400, 718824, 712600, 716440]]","[[3610624, 3610624, 3612672, 3616768]]",[3421426.977234267],[5774975.983780887],[53947968.232660905],[56815529.65489715],[56428997.515756674],[77828813.59517917],[121061686.96848524],[2248429246.3418155],[7616886410.320844],[16408426966.138681],[121240127.07022038],[71959445.43405858],[53589177.724915974],[50793910.342427455],[0.9495285630591832],[0.053842782540501136],[0.7250399294182736],[0.4642057661005204]
