,hotspot,0_throughput,1_throughput,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,1694212242.5902786,[[226429]],[[26609664]],[1769166.6877647957],[3395738.734819326],[3232750.083848907],[11967701.49317732],[30188771.565287307],[3423283350.9550076],[7510203698.419708],[6716100794.1566925],[30199155.42001053],[0.5209961148141529],[0.008818659885944125],[0.2701228874810981],[1.1182386817294225]
