,index,0_throughput,1_throughput,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,0,[[6085572]],[[31281152]],[3759583.2741966853],[16162045.396791734],[16006889.924526095],[48640356.77185361],[120360250.7197843],[1698416118.5909572],[5502015781.221679],[6525337193.953559],[0.23261803700557518],[0.07086617313761587],[0.32908660599686834],[0.8431772363150674]
1,1,[[6830701]],[[31242240]],[4079085.379915343],[17803546.841861546],[17645081.027913317],[51815488.28832946],[125848947.11671801],[1831712148.8217142],[5918675372.275524],[6574339345.380923],[0.22911644607377754],[0.06870563543386055],[0.34053680879598247],[0.9002692227066035]
2,2,[[6788337]],[[31240192]],[4543248.5319623165],[18493373.86422967],[18342095.80096231],[52729763.09273774],[124922727.94419934],[1824067707.5008507],[5894038823.343226],[6583127197.88741],[0.24566899286830388],[0.06848579547266673],[0.34785090478603903],[0.8953250706191248]
3,3,[[6951627]],[[31242240]],[4629807.099610085],[18976008.195638444],[18811095.32517396],[54290172.19671401],[128297641.09679744],[1847376589.0445936],[5964262315.71196],[6585737216.105265],[0.24398214059974038],[0.06944855848971705],[0.3464917233456948],[0.9056332070351208]
4,4,[[7174965]],[[31270912]],[4378364.953963316],[18947166.957866874],[18787499.85282913],[55024492.05337219],[132145607.49710862],[1884453545.380965],[6074730175.429171],[6590569340.996752],[0.23108282962300158],[0.07012409927589582],[0.3414388602552803],[0.9217307126474196]
