,hotspot,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,1695223274,[[623736]],[[28456960]],[9201858.006276822],[16711752.87171353],[956075.8840282812],[2559064.431643045],[2537692.594301965],[16583888.92596821],[52316893.237279795],[1585601578.6467023],[5959707601.799964],[6579672212.893354],[51699315.41668158],[15117560.238391252],[2203575.0318489275],[781951.0948782658],[0.37360367804980726],[0.03299498054355611],[0.1530215624109897],[0.905775760397528]
1,1695223290,[[648300]],[[28463104]],[6850711.344589909],[12845127.0952783],[859162.5943746135],[2861113.372629213],[2507252.00653132],[14610895.681141462],[42686614.45093145],[1664079942.4765356],[6296559878.725845],[6572679903.358668],[42559099.00703343],[13278886.962123647],[2108445.209116977],[663195.2077146907],[0.3002896014515804],[0.02565178112020502],[0.171601526781652],[0.9579897349798331]
2,1695223306,[[464861]],[[28403712]],[5547617.167658734],[10560073.167703455],[724474.2510624708],[2381708.0527303815],[2125594.6095793946],[13136246.684840068],[38817563.70574027],[1570727514.4503849],[5858128525.045396],[6446195152.502314],[38753697.7287637],[11946741.117588827],[1894943.24734473],[481435.32380433],[0.3041826433058981],[0.024713111184865806],[0.16181141086764492],[0.9087730648010804]
3,1695223321,[[823668]],[[28475392]],[7145585.454178866],[13381254.07780679],[734514.8410762713],[2672970.8477222463],[2544194.4637051118],[14497340.671549702],[43130821.66454661],[1632332105.6206326],[6195961909.380348],[6531290630.08359],[42824052.42561059],[13319585.895613115],[2491138.0669400315],[754520.2514856673],[0.27479343506577447],[0.026422822608238625],[0.1754938730727329],[0.9486581229200407]
4,1695223336,[[708011]],[[28442624]],[5266402.434279144],[9983052.92357253],[698064.0868862215],[2268934.832484829],[2305771.8545575184],[15801660.078653539],[40582747.38960998],[1629695041.5858881],[6067314485.333624],[6567492451.651512],[40641926.71567006],[14339858.558100903],[2275410.4000318674],[605073.0616693788],[0.3076615850274268],[0.024902049987289714],[0.14591959598424634],[0.9238403439364274]
