,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,[[1888794]],[[23089152]],[236210.2415050721],[4370260.236403782],[799045.3930653315],[3923859.3783464213],[3897168.530149939],[19978621.74365879],[47937095.481744274],[2293301223.712727],[11666151449.432922],[6599169573.6620865],[47946264.2117284],[18531043.045668],[3798709.1562749045],[721724.5645670638],[0.20363762205007008],[0.020903095932655887],[0.19506693605563155],[1.7678211355552436]
1,[[1157065]],[[23105536]],[179573.57108247143],[3455344.493229069],[553302.6775402378],[2970113.758655141],[3007779.385887553],[15762647.04396224],[36924291.180172816],[2404283515.9411693],[12816678248.116512],[6601373162.888954],[37119560.92385369],[14231374.210595334],[2825856.201856301],[480095.102110843],[0.1862900624354441],[0.015357710908614956],[0.19081689626741086],[1.9415170043966365]
