,hotspot,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,1694831977,[[2635059]],[[21094400]],[559718.629467487],[7757770.991110869],[4817750.104191793],[22249333.00436834],[22151952.922009442],[41579635.73008341],[72068603.96751443],[1170403606.4871197],[3892210757.046041],[6557241770.778352],[70340067.97742173],[36709398.630871676],[19695384.88761451],[3623550.3877059575],[0.2165345856995307],[0.061575856027839014],[0.5327596678770856],[0.5935743858631632]
1,1694831991,[[2084784]],[[21426176]],[470108.82306012535],[6581760.41830508],[5935764.9427260235],[19571905.694307562],[19392692.032028954],[36604382.29140471],[64431909.35605609],[1081706439.4921036],[3602595356.135172],[6548535817.604214],[62943597.39907622],[32636916.42017571],[17572215.729647093],[4584323.703546308],[0.30327986632657983],[0.059565060356217316],[0.5297915391016629],[0.5501375355465619]
2,1694832006,[[1700192]],[[21608448]],[499209.8858876846],[5815924.975179059],[7040490.578719338],[17417233.43261646],[17430811.03238163],[32859962.989620823],[58651245.555663206],[1017208746.3657869],[3399378845.1802187],[6593111705.540644],[57488525.20318247],[29785106.323898606],[16061269.867781898],[5497125.506834629],[0.40422553937498085],[0.0576590063398573],[0.5304574152407702],[0.5155955180197368]
3,1694832021,[[1440804]],[[21706752]],[449422.95951894386],[5140816.670761102],[7689323.203273519],[16550090.552855348],[16583967.409883687],[30837780.34229315],[55141420.39702497],[970943455.4108733],[3255715255.251816],[6536764819.84907],[54540190.86569026],[27795103.906578556],[14935681.146511694],[5907925.021476875],[0.46460913181812763],[0.056791587697237036],[0.5377808397947255],[0.49806216759791405]
