,hotspot,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,l2_rqsts.all_demand_miss,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,1694303464,[[580197]],[[29437952]],[12057832.604757126],[15028156.192121373],[738622.4241339596],[2570448.2570346235],[2515175.297761679],[14364246.666756103],[48462451.75044944],[1550566845.8286667],[5782268567.485059],[6563434153.640264],[47964375.070168555],[20128047.308680456],[0.28735160185098035],[0.03125466785312937],[0.17509970109206463],[0.8809821858695804]
1,1694303479,[[589368]],[[29444096]],[8993306.002807494],[11851236.044245504],[972083.969271181],[2765972.8367208675],[2601016.7991014877],[15396208.204293141],[43452573.7372403],[1599175461.2282958],[6008068390.584766],[6601463195.677088],[43667808.48404382],[17758623.309033897],[0.3514437872873733],[0.02717186124395957],[0.16893879094049985],[0.9101116241198011]
2,1694303493,[[427100]],[[29448192]],[7235225.205927063],[9897314.684145635],[592551.172668524],[1912259.309554139],[1883267.5230295863],[13873140.234535797],[39533798.009371884],[1544757241.2574015],[5730111769.726484],[6588359451.365635],[39422706.03849272],[15414069.044768697],[0.30986967599424725],[0.02559223996722758],[0.13574918808514455],[0.8697327175339146]
3,1694303508,[[735712]],[[29413376]],[9198344.959293585],[12179207.146973185],[928459.3014253906],[2711875.6141663655],[2579149.3436961197],[14391211.214585038],[41277667.07400232],[1537863783.0021582],[5807731534.575782],[6499082002.566541],[41264356.083445296],[18120376.36365159],[0.342367952488411],[0.026840912394348514],[0.1792169752245894],[0.8936233659280282]
4,1694303522,[[658885]],[[29437952]],[6678032.369986331],[9590670.698969327],[880875.001298393],[2477529.6940712114],[2380052.584342494],[16661190.755716093],[41264174.48373583],[1585355155.6320596],[5881345134.378349],[6601674717.83206],[41605614.016424745],[15622282.195706692],[0.3555456886778585],[0.026028347236354346],[0.14285008912258865],[0.8908868409544629]
