,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,[[1527461]],[[13031424]],[306154.10425668774],[3842117.9814770357],[957689.1408153204],[4123616.546988913],[4038807.9543263116],[17513146.368912302],[41885334.10513715],[2272381694.5179954],[11751821263.499008],[6470169501.354996],[41812207.469144635],[16167073.29544561],[4034125.9991737357],[865951.8327922364],[0.23224495534499448],[0.018432349726361277],[0.2306157825241286],[1.8163080984258477]
1,[[896429]],[[13033472]],[259568.39279815514],[3112225.4385902123],[787859.9560555483],[3600958.0091794096],[3706693.0230786013],[15662773.302233856],[34793735.15282144],[2410955086.0231338],[12912135108.354385],[6594644647.212401],[34905130.49937048],[14358700.982666466],[3385478.3712924975],[692466.644196879],[0.2187917643158207],[0.014431515275638603],[0.23665623906782493],[1.9579728399486132]
