,hotspot,0_throughput,1_throughput,LLC-store-misses,LLC-store,LLC-load-misses,LLC-loads,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_data_rd,L1-dcache-load-misses,L1-dcache-loads,instructions,cycles,l1d.replacement,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,MEM_LOAD_RETIRED.L3_MISS,llc_miss_rate,l1_miss_rate,l2_miss_rate,ipc
0,1694830589,[[2133025]],[[21092352]],[518754.36802797683],[6763404.0563284345],[6979898.2734616585],[18244620.780559316],[18276370.645520434],[35337674.01883164],[63941350.11411907],[1091019332.8011425],[3642298392.8275723],[6603003431.300987],[62531468.77087855],[31683000.51162315],[16534778.627844665],[5305609.126344174],[0.38257294341240233],[0.058606981738767695],[0.5171922361324872],[0.5516123731757522]
1,1694830604,[[1768839]],[[21430272]],[466624.44668624917],[5869469.959219326],[7645723.614040396],[16968533.360128418],[16782860.280431118],[32333061.89711106],[58091501.91770217],[1016632140.5226221],[3404569778.6628075],[6522933558.81909],[57132056.06003774],[28907467.0860402],[15090825.336016648],[5822415.497972765],[0.45058246648504297],[0.057141122734757285],[0.5190618919370162],[0.5219384419545077]
2,1694830619,[[1501036]],[[21604352]],[436534.3175667409],[5322746.248197175],[8078296.567606363],[15836697.269300558],[15815785.959331302],[29177806.33180315],[53634904.38587645],[983124727.3473061],[3293984879.449489],[6550806531.10029],[52806175.786801025],[26309806.60499537],[14378473.010747101],[6298915.241602241],[0.5100998289123164],[0.05455554406671837],[0.5420484932786894],[0.5028365383424357]
3,1694830635,[[1303216]],[[21690368]],[418544.9231747702],[4897419.087763396],[8493472.558315521],[15093499.674008012],[15092505.557675947],[28423343.698587254],[51969158.616916105],[953966127.249134],[3203586481.34229],[6568198549.952398],[51167578.625900105],[25765580.917467363],[13832036.878781818],[6656383.984564599],[0.5627238706568387],[0.054476943292289505],[0.530989799008978],[0.487742028042911]
